Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
6 Tokens of Gold,19,9,All41 Studios,MY,2021-02-25,6tokensofgold,all41studios
Carnaval Jackpot,20,8,Pulse 8 Studios,MY,2021-02-25,carnavaljackpot,pulse8studios
Fruit Million,21,8,BGAMING,MY,2021-02-25,fruitmillion,bgaming
Buffalo Power Hold and Win,22,8,Playson,MY,2021-02-25,buffalopowerholdandwin,playson
Elvis Frog in Vegas,23,8,BGAMING,MY,2021-02-25,elvisfroginvegas,bgaming
Chicago Gold,24,9,PearFiction,MY,2021-02-25,chicagogold,pearfiction
Arena of Gold,25,5,All41 Studios,MY,2021-02-25,arenaofgold,all41studios
Adventures Of Doubloon Island,26,6,Triple Edge Studios,MY,2021-02-25,adventuresofdoubloonisland,tripleedgestudios
Starburst,27,10,NetEnt,MY,2021-02-25,starburst,netent
Rome The Golden Age,28,5,NetEnt,MY,2021-02-25,romethegoldenage,netent
Madame Destiny Megaways,29,11,Pragmatic Play,MY,2021-02-25,madamedestinymegaways,pragmaticplay
Big Bad Wolf Christmas Special,30,9,Quickspin,MY,2021-02-25,bigbadwolfchristmasspecial,quickspin
Augustus,31,9,Neon Valley Studios,MY,2021-02-25,augustus,neonvalleystudios
Book of Atem,32,9,All41 Studios,MY,2021-02-25,bookofatem,all41studios
Electric Avenue,33,9,All41 Studios,MY,2021-02-25,electricavenue,all41studios
Golden Stallion,34,9,Northern Lights Gaming,MY,2021-02-25,goldenstallion,northernlightsgaming
Take Olympus,35,9,Betsoft,MY,2021-02-25,takeolympus,betsoft
Ingots of Cai Shen,36,11,All41 Studios,MY,2021-02-25,ingotsofcaishen,all41studios
Tarzan and the Jewels of Opar,37,9,Gameburger Studios,MY,2021-02-25,tarzanandthejewelsofopar,gameburgerstudios
Tiki Reward,38,6,All41 Studios,MY,2021-02-25,tikireward,all41studios
Cowboys Gold,39,13,Pragmatic Play,MY,2021-02-25,cowboysgold,pragmaticplay
Wanted Outlaws,40,9,All41 Studios,MY,2021-02-25,wantedoutlaws,all41studios
Lightning Roulette,41,5,Evolution Gaming,MY,2021-02-25,lightningroulette,evolutiongaming
Take The Bank,42,10,Betsoft,MY,2021-02-25,takethebank,betsoft
Sphinx Fortune,43,8,Booming Games,MY,2021-02-25,sphinxfortune,boominggames
Book of Sun: Choice,44,8,Booongo,MY,2021-02-25,bookofsunchoice,booongo
Crystal Sun,45,9,Play'n Go,MY,2021-02-25,crystalsun,playngo
Infinite Blackjack,46,4,Evolution Gaming,MY,2021-02-25,infiniteblackjack,evolutiongaming
Dragon Tiger First Person,47,10,Evolution Gaming,MY,2021-02-25,dragontigerfirstperson,evolutiongaming
88 Dragons Treasure,48,7,Belatra Games,MY,2021-02-25,88dragonstreasure,belatragames
Wild Wild Riches,49,13,Pragmatic Play,MY,2021-02-25,wildwildriches,pragmaticplay
Real Roulette with Bailey,50,13,Real Dealer Studios,MY,2021-02-25,realroulettewithbailey,realdealerstudios
Piggy Bank 1x2,51,9,1X2gaming,MY,2021-02-25,piggybank1x2,1x2gaming
Fruit Shop Megaways,52,10,NetEnt,MY,2021-02-25,fruitshopmegaways,netent
Wild West Wilds,53,10,Playtech Vikings,MY,2021-02-25,wildwestwilds,playtechvikings
Wild Lava,54,10,Playtech Origins,MY,2021-02-25,wildlava,playtechorigins
Stallion Strike,55,10,Ash Gaming,MY,2021-02-25,stallionstrike,ashgaming
Retro Rush,56,10,Playtech Vikings,MY,2021-02-25,retrorush,playtechvikings
Lucky Emeralds,57,0,Playtech Origins,MY,2021-02-25,luckyemeralds,playtechorigins
Lotus Heart,58,0,Playtech,MY,2021-02-25,lotusheart,playtech
Kanpai Banzai,59,0,Playtech,MY,2021-02-25,kanpaibanzai,playtech
Gonzo's Quest Megaways,60,11,Red Tiger,MY,2021-02-25,gonzosquestmegaways,redtiger
Elephant Stampede,61,11,Ruby Play,MY,2021-02-25,elephantstampede,rubyplay
Magical Amazon,62,11,Spinomenal,MY,2021-02-25,magicalamazon,spinomenal
Book Of Tribes Reloaded,63,7,Spinomenal,MY,2021-02-25,bookoftribesreloaded,spinomenal
El Dorado Infinity Reels,64,7,Reel Play,MY,2021-02-25,eldoradoinfinityreels,reelplay
Zeus the Thunderer II,65,6,MrSlotty,MY,2021-02-25,zeusthethundererii,mrslotty
Coco Tiki,66,6,Mancala Gaming,MY,2021-02-25,cocotiki,mancalagaming
The Hand of Midas,67,9,Pragmatic Play,MY,2021-02-25,thehandofmidas,pragmaticplay
Feline Fury,68,9,Play'n Go,MY,2021-02-25,felinefury,playngo
DJ Remix,69,9,Virtual Tech,MY,2021-02-25,djremix,virtualtech
Bison Trail,70,6,Platipus,MY,2021-02-25,bisontrail,platipus
Lord Fortune,71,6,Booongo,MY,2021-02-25,lordfortune,booongo
Eye of the Storm,72,11,Reel Kingdom,MY,2021-02-25,eyeofthestorm,reelkingdom
Wilds of Wall Street 2,73,5,Spearhead Studios,MY,2021-02-25,wildsofwallstreet2,spearheadstudios
5 Lions Dance,74,11,Pragmatic Play,MY,2021-02-25,5lionsdance,pragmaticplay
Blackjack (Relax),75,11,Relax Gaming,MY,2021-02-25,blackjack,relaxgaming
Maximus Reels,76,11,Cayetano Gaming,MY,2021-02-25,maximusreels,cayetanogaming
Joker King,77,9,Pragmatic Play,MY,2021-02-25,jokerking,pragmaticplay
Alchemy Fortunes,78,6,All41 Studios,MY,2021-02-25,alchemyfortunes,all41studios
15 Dragon Pearls,79,7,Booongo,MY,2021-02-25,15dragonpearls,booongo
Lucky 7 Betsoft,80,10,Betsoft,MY,2021-02-25,lucky7betsoft,betsoft
Immortal Romance,81,10,Microgaming,MY,2021-02-25,immortalromance,microgaming
The Night Racing,82,6,Belatra Games,MY,2021-02-25,thenightracing,belatragames
5 Super Sevens & Fruits: 6 Reels,83,8,Playson,MY,2021-02-25,5supersevensfruits6reels,playson
Divine Fortune Megaways,84,8,NetEnt,MY,2021-02-25,divinefortunemegaways,netent
Sunny Fruits: Hold and Win,85,9,Playson,MY,2021-02-25,sunnyfruitsholdandwin,playson
Plata o Plomo,86,4,Spinmatic,MY,2021-02-25,plataoplomo,spinmatic
Potion Trick,87,4,Espresso Games,MY,2021-02-25,potiontrick,espressogames
Madame Ink,88,9,Play'n Go,MY,2021-02-25,madameink,playngo
Nights Of Magic,89,10,Spinomenal,MY,2021-02-25,nightsofmagic,spinomenal
Cleo's Gold,90,6,Platipus,MY,2021-02-25,cleosgold,platipus
Christmas Candy,91,5,KA Gaming,MY,2021-02-25,christmascandy,kagaming
Penny Fruits,92,10,Spinomenal,MY,2021-02-25,pennyfruits,spinomenal
Gonzo's Quest,93,9,NetEnt,MY,2021-02-25,gonzosquest,netent
Legend of Cleopatra Megaways,94,4,Playson,MY,2021-02-25,legendofcleopatramegaways,playson
Trillionaire,95,4,Red Tiger,MY,2021-02-25,trillionaire,redtiger
Wild Pearl,96,4,Tom Horn Gaming,MY,2021-02-25,wildpearl,tomhorngaming
10001 Nights,97,10,Red Tiger,MY,2021-02-25,10001nights,redtiger
Majestic King Expanded Edition,98,8,Spinomenal,MY,2021-02-25,majestickingexpandededition,spinomenal
Maze Escape Megaways,99,4,Fantasma Games,MY,2021-02-25,mazeescapemegaways,fantasmagames
Creepy Carnival,100,4,Nolimit City,MY,2021-02-25,creepycarnival,nolimitcity
Book of Dead,1,13,Play'n Go,MT,2021-02-25,bookofdead,playngo
Gonzo's Quest Megaways,2,10,Red Tiger,MT,2021-02-25,gonzosquestmegaways,redtiger
Big Bass Bonanza,3,10,Reel Kingdom,MT,2021-02-25,bigbassbonanza,reelkingdom
Reactoonz,4,10,Play'n Go,MT,2021-02-25,reactoonz,playngo
The Paying Piano Club,5,8,Play'n Go,MT,2021-02-25,thepayingpianoclub,playngo
Wolf Gold,6,9,Pragmatic Play,MT,2021-02-25,wolfgold,pragmaticplay
Lightning Roulette,7,12,Evolution Gaming,MT,2021-02-25,lightningroulette,evolutiongaming
Joker King,8,7,Pragmatic Play,MT,2021-02-25,jokerking,pragmaticplay
Starburst,9,12,NetEnt,MT,2021-02-25,starburst,netent
Razor Shark,10,8,Push Gaming,MT,2021-02-25,razorshark,pushgaming
Legacy of Dead,11,12,Play'n Go,MT,2021-02-25,legacyofdead,playngo
Bonanza,12,12,Big Time Gaming,MT,2021-02-25,bonanza,bigtimegaming
Adventures Of Doubloon Island,13,10,Triple Edge Studios,MT,2021-02-25,adventuresofdoubloonisland,tripleedgestudios
Immortal Romance,14,13,Microgaming,MT,2021-02-25,immortalromance,microgaming
Crazy Time,15,7,Evolution Gaming,MT,2021-02-25,crazytime,evolutiongaming
Sakura Fortune,16,9,Quickspin,MT,2021-02-25,sakurafortune,quickspin
Deadwood,17,10,Nolimit City,MT,2021-02-25,deadwood,nolimitcity
Cosmic Gems,18,4,2by2 Gaming,MT,2021-02-25,cosmicgems,2by2gaming
Piggy Riches Megaways,19,9,Red Tiger,MT,2021-02-25,piggyrichesmegaways,redtiger
Money Train 2,20,8,Relax Gaming,MT,2021-02-25,moneytrain2,relaxgaming
Sphinx Fortune,21,4,Booming Games,MT,2021-02-25,sphinxfortune,boominggames
Temple Tumble,22,9,Relax Gaming,MT,2021-02-25,templetumble,relaxgaming
Big Money Frenzy,23,5,Blueprint,MT,2021-02-25,bigmoneyfrenzy,blueprint
The Dog House,24,7,Pragmatic Play,MT,2021-02-25,thedoghouse,pragmaticplay
9 Lions,25,8,Wazdan,MT,2021-02-25,9lions,wazdan
Butterfly Lovers,26,7,Wazdan,MT,2021-02-25,butterflylovers,wazdan
Pink Elephants 2,27,9,Thunderkick,MT,2021-02-25,pinkelephants2,thunderkick
Buffalo Power Hold and Win,28,5,Playson,MT,2021-02-25,buffalopowerholdandwin,playson
Rise of Merlin,29,11,Play'n Go,MT,2021-02-25,riseofmerlin,playngo
East Coast vs West Coast,30,7,Nolimit City,MT,2021-02-25,eastcoastvswestcoast,nolimitcity
Sherlock Bones,31,6,Electric Elephant,MT,2021-02-25,sherlockbones,electricelephant
Iron Bank,32,9,Relax Gaming,MT,2021-02-25,ironbank,relaxgaming
TikiPop,33,4,AvatarUX Studios,MT,2021-02-25,tikipop,avataruxstudios
San Quentin,34,9,Nolimit City,MT,2021-02-25,sanquentin,nolimitcity
Skulls Heap,35,4,GONG Gaming Technologies,MT,2021-02-25,skullsheap,gonggamingtechnologies
Tome of Madness,36,11,Play'n Go,MT,2021-02-25,tomeofmadness,playngo
Katmandu Gold,37,6,ELK Studios,MT,2021-02-25,katmandugold,elkstudios
28 Mansions,38,6,Playtech,MT,2021-02-25,28mansions,playtech
Dead or Alive 2,39,10,NetEnt,MT,2021-02-25,deadoralive2,netent
Wild West Gold,40,7,Pragmatic Play,MT,2021-02-25,wildwestgold,pragmaticplay
Tomb of Akhenaten,41,9,Nolimit City,MT,2021-02-25,tombofakhenaten,nolimitcity
Mystery Reels,42,9,Red Tiger,MT,2021-02-25,mysteryreels,redtiger
Lovely Lady Deluxe,43,9,Amatic Industries,MT,2021-02-25,lovelyladydeluxe,amaticindustries
Take Olympus,44,5,Betsoft,MT,2021-02-25,takeolympus,betsoft
Rise Of Olympus,45,10,Play'n Go,MT,2021-02-25,riseofolympus,playngo
Immersive Roulette,46,6,Evolution Gaming,MT,2021-02-25,immersiveroulette,evolutiongaming
Mega Moolah,47,7,Microgaming,MT,2021-02-25,megamoolah,microgaming
The Dog House Megaways,48,9,Pragmatic Play,MT,2021-02-25,thedoghousemegaways,pragmaticplay
Gonzo's Quest,49,12,NetEnt,MT,2021-02-25,gonzosquest,netent
Trillionaire,50,12,Red Tiger,MT,2021-02-25,trillionaire,redtiger
Who Wants To Be A Millionaire Megaways,51,12,Big Time Gaming,MT,2021-02-25,whowantstobeamillionairemegaways,bigtimegaming
Midas Golden Touch,52,9,Thunderkick,MT,2021-02-25,midasgoldentouch,thunderkick
40 Joker Staxx: 40 lines,53,9,Playson,MT,2021-02-25,40jokerstaxx40lines,playson
Sweet Bonanza,54,7,Pragmatic Play,MT,2021-02-25,sweetbonanza,pragmaticplay
3 Devils Pinball,55,6,Crazy Tooth Studio,MT,2021-02-25,3devilspinball,crazytoothstudio
Burning Classics,56,7,Booming Games,MT,2021-02-25,burningclassics,boominggames
Rainbow Riches Race Day,57,0,Barcrest,MT,2021-02-25,rainbowrichesraceday,barcrest
Diamond Blast Zone,58,0,Leander Games,MT,2021-02-25,diamondblastzone,leandergames
Esqueleto Explosivo 2,59,8,Thunderkick,MT,2021-02-25,esqueletoexplosivo2,thunderkick
Extra Chilli,60,10,Big Time Gaming,MT,2021-02-25,extrachilli,bigtimegaming
Wild Swarm,61,7,Push Gaming,MT,2021-02-25,wildswarm,pushgaming
Punk Rocker,62,9,Nolimit City,MT,2021-02-25,punkrocker,nolimitcity
John Hunter Tomb of the Scarab Queen,63,7,Pragmatic Play,MT,2021-02-25,johnhuntertombofthescarabqueen,pragmaticplay
The Hand of Midas,64,7,Pragmatic Play,MT,2021-02-25,thehandofmidas,pragmaticplay
Joker's Jewels,65,7,Pragmatic Play,MT,2021-02-25,jokersjewels,pragmaticplay
Fire Joker,66,9,Play'n Go,MT,2021-02-25,firejoker,playngo
John Hunter And The Book Of Tut,67,7,Pragmatic Play,MT,2021-02-25,johnhunterandthebookoftut,pragmaticplay
Divine Fortune Megaways,68,11,NetEnt,MT,2021-02-25,divinefortunemegaways,netent
Eye of Horus Megaways,69,6,Blueprint,MT,2021-02-25,eyeofhorusmegaways,blueprint
Crystal Prince,70,7,Quickspin,MT,2021-02-25,crystalprince,quickspin
Fishin Frenzy Jackpot King,71,5,Blueprint,MT,2021-02-25,fishinfrenzyjackpotking,blueprint
LeoVegas Megaways,72,5,Blueprint,MT,2021-02-25,leovegasmegaways,blueprint
Book Of Demi Gods 2,73,5,Spinomenal,MT,2021-02-25,bookofdemigods2,spinomenal
Shamrock Treasures,74,5,FunFair,MT,2021-02-25,shamrocktreasures,funfair
Legend of Cleopatra Megaways,75,5,Playson,MT,2021-02-25,legendofcleopatramegaways,playson
Fruit Shop Megaways,76,10,NetEnt,MT,2021-02-25,fruitshopmegaways,netent
Great Rhino Megaways,77,7,Pragmatic Play,MT,2021-02-25,greatrhinomegaways,pragmaticplay
Thor's Hammer,78,7,Bally Wulff,MT,2021-02-25,thorshammer,ballywulff
Reel Diamonds,79,5,1X2gaming,MT,2021-02-25,reeldiamonds,1x2gaming
Majestic King,80,5,Spinomenal,MT,2021-02-25,majesticking,spinomenal
Ramses Book,81,9,Gamomat,MT,2021-02-25,ramsesbook,gamomat
John Hunter and the Mayan Gods,82,8,Pragmatic Play,MT,2021-02-25,johnhunterandthemayangods,pragmaticplay
Maui Mischief,83,6,Old Skool Studios,MT,2021-02-25,mauimischief,oldskoolstudios
Legacy of the Tiger,84,4,Playtech Origins,MT,2021-02-25,legacyofthetiger,playtechorigins
Neptunes Fortune Megaways,85,5,iSoftBet,MT,2021-02-25,neptunesfortunemegaways,isoftbet
Christmas Carol Megaways,86,8,Pragmatic Play,MT,2021-02-25,christmascarolmegaways,pragmaticplay
Carnaval Jackpot,87,5,Pulse 8 Studios,MT,2021-02-25,carnavaljackpot,pulse8studios
Lucky Streak 3,88,5,Endorphina,MT,2021-02-25,luckystreak3,endorphina
Book of Gold Multichance,89,5,Playson,MT,2021-02-25,bookofgoldmultichance,playson
The Goonies Jackpot King,90,4,Blueprint,MT,2021-02-25,thegooniesjackpotking,blueprint
Super Lion,91,4,Skywind Group,MT,2021-02-25,superlion,skywindgroup
La Dolce Vita,92,8,Gamomat,MT,2021-02-25,ladolcevita,gamomat
Madame Destiny Megaways,93,8,Pragmatic Play,MT,2021-02-25,madamedestinymegaways,pragmaticplay
Jokers Luck,94,8,Skywind Group,MT,2021-02-25,jokersluck,skywindgroup
Spartan King,95,8,Pragmatic Play,MT,2021-02-25,spartanking,pragmaticplay
Rise of Athena,96,11,Play'n Go,MT,2021-02-25,riseofathena,playngo
Gold Digger,97,8,iSoftBet,MT,2021-02-25,golddigger,isoftbet
Book of Ra deluxe,98,8,Greentube,MT,2021-02-25,bookofradeluxe,greentube
Crystal Ball,99,7,Gamomat,MT,2021-02-25,crystalball,gamomat
Demi Gods II,100,7,Spinomenal,MT,2021-02-25,demigodsii,spinomenal
Buffalo Blitz,1,5,Playtech,MX,2021-02-25,buffaloblitz,playtech
Wolf Gold,2,5,Pragmatic Play,MX,2021-02-25,wolfgold,pragmaticplay
Age of the Gods God of Storms,3,4,Playtech Vikings,MX,2021-02-25,ageofthegodsgodofstorms,playtechvikings
Neros Fortune,4,4,Quickspin,MX,2021-02-25,nerosfortune,quickspin
Age of the Gods,5,4,Playtech,MX,2021-02-25,ageofthegods,playtech
Legacy of the Wild,6,4,Playtech Vikings,MX,2021-02-25,legacyofthewild,playtechvikings
Golden Glyph,7,4,Quickspin,MX,2021-02-25,goldenglyph,quickspin
Age of the Gods: Mighty Midas,8,4,Playtech Origins,MX,2021-02-25,ageofthegodsmightymidas,playtechorigins
Nian,9,4,KA Gaming,MX,2021-02-25,nian,kagaming
Epic Ape,10,4,Playtech,MX,2021-02-25,epicape,playtech
Spin Bingo,11,4,ZITRO,MX,2021-02-25,spinbingo,zitro
White King,12,4,Playtech,MX,2021-02-25,whiteking,playtech
Sun of Ra,13,4,Ruby Play,MX,2021-02-25,sunofra,rubyplay
Powermania Bonus Bingo,14,4,ZITRO,MX,2021-02-25,powermaniabonusbingo,zitro
Egyptian Sun,15,4,Ruby Play,MX,2021-02-25,egyptiansun,rubyplay
Gonzo's Quest Megaways,16,4,Red Tiger,MX,2021-02-25,gonzosquestmegaways,redtiger
Dragon Champions,17,4,Playtech,MX,2021-02-25,dragonchampions,playtech
Plenty O' Fortune,18,4,Playtech,MX,2021-02-25,plentyofortune,playtech
Arcane Beauties,19,4,Ruby Play,MX,2021-02-25,arcanebeauties,rubyplay
Gladiator JP,20,4,Playtech,MX,2021-02-25,gladiatorjp,playtech
Dragon 8s 25x,21,4,Ruby Play,MX,2021-02-25,dragon8s25x,rubyplay
The Perfect Heist,22,4,Playtech,MX,2021-02-25,theperfectheist,playtech
Buffalo Rising Megaways,23,4,Blueprint,MX,2021-02-25,buffalorisingmegaways,blueprint
The Wild Hatter,24,4,Red Tiger,MX,2021-02-25,thewildhatter,redtiger
Star Gods,25,4,Golden Rock Studios,MX,2021-02-25,stargods,goldenrockstudios
Top Trumps Football Stars,26,4,Playtech,MX,2021-02-25,toptrumpsfootballstars,playtech
Piggy Riches Megaways,27,4,Red Tiger,MX,2021-02-25,piggyrichesmegaways,redtiger
RoboCop,28,4,Playtech,MX,2021-02-25,robocop,playtech
Tiki Paradise,29,0,Playtech,MX,2021-02-25,tikiparadise,playtech
Phoenix Sun,30,0,Quickspin,MX,2021-02-25,phoenixsun,quickspin
Buster Blackjack (Felt Gaming),31,0,Felt,MX,2021-02-25,busterblackjack,felt
Wings Of Ra,32,0,Red Tiger,MX,2021-02-25,wingsofra,redtiger
Golden Wins,33,0,AGS,MX,2021-02-25,goldenwins,ags
Sakura Fortune,34,0,Quickspin,MX,2021-02-25,sakurafortune,quickspin
Dragon Shrine,35,0,Quickspin,MX,2021-02-25,dragonshrine,quickspin
Vikings Unleashed Megaways,36,0,Blueprint,MX,2021-02-25,vikingsunleashedmegaways,blueprint
Tiger's Glory,37,0,Quickspin,MX,2021-02-25,tigersglory,quickspin
Anaconda Wild,38,4,Playtech,MX,2021-02-25,anacondawild,playtech
Jackpot Giant,39,4,Playtech,MX,2021-02-25,jackpotgiant,playtech
Ark Of Mystery,40,4,Quickspin,MX,2021-02-25,arkofmystery,quickspin
Jewel Scarabs,41,4,Red Tiger,MX,2021-02-25,jewelscarabs,redtiger
Tiger Claw (Playtech),42,4,Playtech,MX,2021-02-25,tigerclaw,playtech
Sweet Bonanza,43,4,Pragmatic Play,MX,2021-02-25,sweetbonanza,pragmaticplay
40 Mega Clover,44,4,EGT,MX,2021-02-25,40megaclover,egt
Narcos,45,4,NetEnt,MX,2021-02-25,narcos,netent
Olympus Strikes,46,4,AGS,MX,2021-02-25,olympusstrikes,ags
Ocean Rush,47,4,EGT,MX,2021-02-25,oceanrush,egt
Game of Luck,48,4,EGT,MX,2021-02-25,gameofluck,egt
Shining Crown,49,4,EGT,MX,2021-02-25,shiningcrown,egt
Big Shots,50,4,Playtech,MX,2021-02-25,bigshots,playtech
Frog Story,51,4,EGT,MX,2021-02-25,frogstory,egt
Dice & Roll,52,4,EGT,MX,2021-02-25,diceroll,egt
John Hunter and the Mayan Gods,53,4,Pragmatic Play,MX,2021-02-25,johnhunterandthemayangods,pragmaticplay
Imperial Wars,54,4,EGT,MX,2021-02-25,imperialwars,egt
Golden Macaque,55,4,Rarestone Gaming,MX,2021-02-25,goldenmacaque,rarestonegaming
Buffalo Fortune,56,4,Fazi,MX,2021-02-25,buffalofortune,fazi
Wonder Tree,57,0,EGT,MX,2021-02-25,wondertree,egt
Lucky Emeralds,58,0,Playtech Origins,MX,2021-02-25,luckyemeralds,playtechorigins
Prissy Princess,59,0,Play'n Go,MX,2021-02-25,prissyprincess,playngo
Crystal Sun,60,0,Play'n Go,MX,2021-02-25,crystalsun,playngo
Kanpai Banzai,61,0,Playtech,MX,2021-02-25,kanpaibanzai,playtech
Wanted Outlaws,62,0,All41 Studios,MX,2021-02-25,wantedoutlaws,all41studios
Starburst,63,0,NetEnt,MX,2021-02-25,starburst,netent
Miner Donkey Trouble,64,0,Play'n Go,MX,2021-02-25,minerdonkeytrouble,playngo
Rainbow Luck,65,0,EGT,MX,2021-02-25,rainbowluck,egt
Queen of Wonderland Megaways,66,0,iSoftBet,MX,2021-02-25,queenofwonderlandmegaways,isoftbet
Route of Mexico,67,0,EGT,MX,2021-02-25,routeofmexico,egt
Divine Fortune,68,0,NetEnt,MX,2021-02-25,divinefortune,netent
Lotus Heart,69,0,Playtech,MX,2021-02-25,lotusheart,playtech
Wolf Saga,70,0,Booongo,MX,2021-02-25,wolfsaga,booongo
Burning Classics,71,0,Booming Games,MX,2021-02-25,burningclassics,boominggames
The White Wolf,72,0,EGT,MX,2021-02-25,thewhitewolf,egt
Kingdoms Rise: Scorching Clouds,73,0,SUNFOX Games,MX,2021-02-25,kingdomsrisescorchingclouds,sunfoxgames
Gold Mermaid,74,0,MGA,MX,2021-02-25,goldmermaid,mga
Gold Digger,75,0,iSoftBet,MX,2021-02-25,golddigger,isoftbet
Secrets Of The Temple,76,0,Red Rake,MX,2021-02-25,secretsofthetemple,redrake
Age of the Gods Norse King of Asgard,77,0,Ash Gaming,MX,2021-02-25,ageofthegodsnorsekingofasgard,ashgaming
Retro Cabaret,78,0,EGT,MX,2021-02-25,retrocabaret,egt
Retro Rush,79,0,Playtech Vikings,MX,2021-02-25,retrorush,playtechvikings
Book of Secrets,80,0,SYNOT,MX,2021-02-25,bookofsecrets,synot
The Story of Alexander,81,0,EGT,MX,2021-02-25,thestoryofalexander,egt
Book of Tombs,82,0,Booming Games,MX,2021-02-25,bookoftombs,boominggames
Mustang Gold,83,5,Pragmatic Play,MX,2021-02-25,mustanggold,pragmaticplay
20 Dazzling Hot,84,5,EGT,MX,2021-02-25,20dazzlinghot,egt
Shields of Rome,85,0,Playtech,MX,2021-02-25,shieldsofrome,playtech
Megaways Jack,86,0,IronDog,MX,2021-02-25,megawaysjack,irondog
Caramel Hot,87,0,EGT,MX,2021-02-25,caramelhot,egt
Lucky & Wild,88,0,EGT,MX,2021-02-25,luckywild,egt
1 Million Megaways BC,89,0,IronDog,MX,2021-02-25,1millionmegawaysbc,irondog
Divine Fortune Megaways,90,0,NetEnt,MX,2021-02-25,divinefortunemegaways,netent
Amazing Amazonia,91,0,EGT,MX,2021-02-25,amazingamazonia,egt
Pantry Plunder,92,0,SUNFOX Games,MX,2021-02-25,pantryplunder,sunfoxgames
The Paying Piano Club,93,0,Play'n Go,MX,2021-02-25,thepayingpianoclub,playngo
Respin Joker,94,0,SYNOT,MX,2021-02-25,respinjoker,synot
Penguin Style,95,0,EGT,MX,2021-02-25,penguinstyle,egt
100 Burning Hot,96,0,EGT,MX,2021-02-25,100burninghot,egt
Buffalo Power Hold and Win,97,0,Playson,MX,2021-02-25,buffalopowerholdandwin,playson
Magellan,98,0,EGT,MX,2021-02-25,magellan,egt
Age of The Gods™ Prince of Olympus,99,0,Playtech,MX,2021-02-25,ageofthegodsprinceofolympus,playtech
Solar Queen,100,0,Playson,MX,2021-02-25,solarqueen,playson
Book of Dead,1,40,Play'n Go,NL,2021-02-25,bookofdead,playngo
Starburst,2,43,NetEnt,NL,2021-02-25,starburst,netent
The Paying Piano Club,3,30,Play'n Go,NL,2021-02-25,thepayingpianoclub,playngo
Adventures Of Doubloon Island,4,21,Triple Edge Studios,NL,2021-02-25,adventuresofdoubloonisland,tripleedgestudios
Legacy of Dead,5,39,Play'n Go,NL,2021-02-25,legacyofdead,playngo
Joker King,6,25,Pragmatic Play,NL,2021-02-25,jokerking,pragmaticplay
Gonzo's Quest,7,40,NetEnt,NL,2021-02-25,gonzosquest,netent
Fire Joker,8,32,Play'n Go,NL,2021-02-25,firejoker,playngo
Bonanza,9,40,Big Time Gaming,NL,2021-02-25,bonanza,bigtimegaming
Wolf Gold,10,37,Pragmatic Play,NL,2021-02-25,wolfgold,pragmaticplay
Reactoonz,11,37,Play'n Go,NL,2021-02-25,reactoonz,playngo
Lightning Roulette,12,21,Evolution Gaming,NL,2021-02-25,lightningroulette,evolutiongaming
Sphinx Fortune,13,20,Booming Games,NL,2021-02-25,sphinxfortune,boominggames
TikiPop,14,12,AvatarUX Studios,NL,2021-02-25,tikipop,avataruxstudios
Sweet Bonanza,15,34,Pragmatic Play,NL,2021-02-25,sweetbonanza,pragmaticplay
Crazy Time,16,23,Evolution Gaming,NL,2021-02-25,crazytime,evolutiongaming
Cosmic Gems,17,13,2by2 Gaming,NL,2021-02-25,cosmicgems,2by2gaming
Take Olympus,18,18,Betsoft,NL,2021-02-25,takeolympus,betsoft
Divine Fortune,19,37,NetEnt,NL,2021-02-25,divinefortune,netent
Lovely Lady Deluxe,20,16,Amatic Industries,NL,2021-02-25,lovelyladydeluxe,amaticindustries
Piggy Riches Megaways,21,34,Red Tiger,NL,2021-02-25,piggyrichesmegaways,redtiger
Reactoonz 2,22,35,Play'n Go,NL,2021-02-25,reactoonz2,playngo
Thunder Screech,23,26,Play'n Go,NL,2021-02-25,thunderscreech,playngo
6 Tokens of Gold,24,24,All41 Studios,NL,2021-02-25,6tokensofgold,all41studios
Rise of Merlin,25,40,Play'n Go,NL,2021-02-25,riseofmerlin,playngo
The Dog House Megaways,26,34,Pragmatic Play,NL,2021-02-25,thedoghousemegaways,pragmaticplay
Skulls Heap,27,10,GONG Gaming Technologies,NL,2021-02-25,skullsheap,gonggamingtechnologies
Hyper Strike,28,32,Gameburger Studios,NL,2021-02-25,hyperstrike,gameburgerstudios
East Coast vs West Coast,29,20,Nolimit City,NL,2021-02-25,eastcoastvswestcoast,nolimitcity
Mystery Reels,30,38,Red Tiger,NL,2021-02-25,mysteryreels,redtiger
Regal Beasts,31,29,Red Tiger,NL,2021-02-25,regalbeasts,redtiger
War of Gods,32,30,Red Tiger,NL,2021-02-25,warofgods,redtiger
Big Bass Bonanza,33,26,Reel Kingdom,NL,2021-02-25,bigbassbonanza,reelkingdom
Twin Spin Megaways,34,31,NetEnt,NL,2021-02-25,twinspinmegaways,netent
The Hand of Midas,35,20,Pragmatic Play,NL,2021-02-25,thehandofmidas,pragmaticplay
Riches of Midgard: Land and Expand,36,32,NetEnt,NL,2021-02-25,richesofmidgardlandandexpand,netent
Aloha! Christmas,37,31,NetEnt,NL,2021-02-25,alohachristmas,netent
